QS_Rank,QS_Previous_Rank,University,Country,QS_Region,QS_Size,QS_Focus,QS_Research,QS_Status,QS_Academic_Reputation_Score,QS_Academic_Reputation_Rank,QS_Employer_Reputation_Score,QS_Employer_Reputation_Rank,QS_Faculty_Student_Ratio_Score,QS_Faculty_Student_Ratio_Rank,QS_Citations_per_Faculty_Score,QS_Citations_per_Faculty_Rank,QS_International_Faculty_Score,QS_International_Faculty_Rank,QS_International_Student_Score,QS_International_Student_Rank,QS_International_Students_Diversity_Score,QS_International_Students_Diversity_Rank,QS_International_Research_Network_Score,QS_International_Research_Network_Rank,QS_Employment_Outcomes_Score,QS_Employment_Outcomes_Rank,QS_Sustainability_Score,QS_Sustainability_Rank,QS_Overall_Score,Ranking_Source,THE_Student_Population,THE_Students_to_Staff_Ratio,THE_International_Students_Percentage,THE_Female_to_Male_Ratio,THE_Overall_Score,THE_Teaching,THE_Research_Environment,THE_Research_Quality,THE_Industry_Impact,THE_International_Outlook,Year,Ranking_Status
430.0,,IMT Atlantique,France,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,1295.0,7.5,37.0,26 : 74,48.7405,47.3,35.5,48.3,97.8,81.2,2026.0,Ranked
431.0,,Wake Forest University,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,8289.0,3.4,10.0,56:44:00,48.6825,38.0,23.2,80.5,92.3,38.7,2026.0,Ranked
432.0,,Free University of Bozen-Bolzano,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,4032.0,10.4,17.0,65:35:00,48.641,31.4,21.9,83.7,51.3,78.2,2026.0,Ranked
433.0,,Tulane University,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,13113.0,7.4,10.0,61:39:00,48.528,43.0,23.4,75.8,63.8,50.2,2026.0,Ranked
434.0,,Victoria University of Wellington,New Zealand,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,15728.0,17.4,12.0,59:41:00,48.521,29.0,33.5,73.7,62.9,75.0,2026.0,Ranked
435.0,,Washington State University,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,25504.0,16.9,6.0,54:46:00,48.4695,37.3,33.1,67.8,82.8,56.2,2026.0,Ranked
436.0,,National Yang Ming Chiao Tung University (NYCU Taiwan),Taiwan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,18360.0,15.9,9.0,37 : 63,48.444,42.3,42.7,55.3,100.0,39.9,2026.0,Ranked
437.0,,Universiti Teknologi Malaysia,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,16724.0,10.1,28.0,48:52:00,48.429,44.5,29.5,62.0,71.1,70.7,2026.0,Ranked
438.0,,University of Kent,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,15680.0,17.0,28.0,54:46:00,48.4195,29.5,28.4,73.2,64.4,92.6,2026.0,Ranked
439.0,,George Mason University,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,32918.0,17.1,13.0,52:48:00,48.378,31.0,28.3,79.8,63.9,60.4,2026.0,Ranked
440.0,,Prince Sattam Bin Abdulaziz University,Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,24820.0,10.8,6.0,67:33:00,48.3705,25.4,28.8,80.8,57.7,79.7,2026.0,Ranked
441.0,,Al-Ahliyya Amman University,Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,4510.0,14.8,64.0,52:48:00,48.361,18.6,24.7,88.0,56.9,93.8,2026.0,Ranked
442.0,,University of Canberra,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,10723.0,27.2,44.0,57:43:00,48.334,25.7,31.0,76.0,57.0,89.1,2026.0,Ranked
443.0,,University of Kentucky,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,28680.0,11.4,3.0,60:40:00,48.318,44.0,29.6,68.8,71.1,43.6,2026.0,Ranked
444.0,,University of Jyväskylä,Finland,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,11150.0,13.1,4.0,64:36:00,48.1555,31.9,34.4,77.2,49.1,48.6,2026.0,Ranked
445.0,,Brandeis University,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,4949.0,10.8,34.0,56:44:00,48.13,37.3,26.1,70.0,64.5,79.7,2026.0,Ranked
446.0,,University of Guelph,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,23314.0,28.3,11.0,59:41:00,48.109,34.8,36.7,64.1,80.0,63.6,2026.0,Ranked
447.0,,Universiti Utara Malaysia,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,11413.0,11.1,33.0,65:35:00,48.104,41.1,30.2,66.2,30.1,82.1,2026.0,Ranked
448.0,,University of Portsmouth,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,22370.0,15.9,36.0,48:52:00,48.0605,22.0,20.1,88.7,51.1,94.5,2026.0,Ranked
449.0,,University of Delaware,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,21608.0,14.6,11.0,58:42:00,48.053,36.1,32.0,68.5,80.4,58.1,2026.0,Ranked
450.0,,The University of Tennessee-Knoxville,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,31306.0,17.8,4.0,,48.032,35.4,31.3,72.4,70.8,52.8,2026.0,Ranked
451.0,,Beijing University of Chemical Technology,China,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,26260.0,18.5,1.0,40 : 60,48.009,26.4,31.8,84.2,96.6,25.0,2026.0,Ranked
452.0,,University of Regensburg,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,18210.0,19.4,7.0,61:39:00,47.9945,36.3,30.8,70.9,67.6,58.4,2026.0,Ranked
453.0,,University of Coimbra,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,23217.0,20.4,19.0,58:42:00,47.9885,33.8,42.1,61.5,81.4,54.7,2026.0,Ranked
454.0,,Shoolini University of Biotechnology and Management Sciences,India,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,3676.0,16.4,1.0,50:50:00,47.9845,27.8,24.1,88.7,25.8,68.7,2026.0,Ranked
455.0,,Virginia Commonwealth University,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,25120.0,10.1,4.0,65:35:00,47.9665,38.1,23.0,81.3,75.3,35.4,2026.0,Ranked
456.0,,Chung-Ang University,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,18394.0,21.9,26.0,,47.924,38.8,38.9,55.7,93.3,63.4,2026.0,Ranked
457.0,,University of Milan-Bicocca,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,28650.0,24.9,5.0,61:39:00,47.77,25.1,27.1,87.7,68.1,46.3,2026.0,Ranked
458.0,,University of Oregon,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,22659.0,13.7,5.0,59:41:00,47.7035,34.7,30.0,75.7,73.8,41.4,2026.0,Ranked
459.0,,University of Houston,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,46269.0,24.0,16.0,53:47:00,47.6915,33.2,26.2,73.0,68.8,75.3,2026.0,Ranked
460.0,,Syracuse University,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,21104.0,15.4,21.0,54:46:00,47.622,35.5,27.9,71.1,64.4,68.7,2026.0,Ranked
461.0,,University of Waikato,New Zealand,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,10521.0,20.7,31.0,61:39:00,47.526,24.1,31.5,72.3,74.6,88.1,2026.0,Ranked
462.0,,Bond University,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,3588.0,10.2,32.0,56:44:00,47.509,26.8,21.9,87.3,25.8,80.4,2026.0,Ranked
463.0,,National Taiwan University of Science and Technology (Taiwan Tech),Taiwan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,9244.0,19.0,16.0,30 : 70,47.433,33.2,38.3,62.9,97.8,50.0,2026.0,Ranked
464.0,,Arabian Gulf University,Bahrain,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,1458.0,6.5,73.0,71:29:00,47.409,45.2,13.8,73.0,29.2,93.4,2026.0,Ranked
465.0,,Charles University,Czechia,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,53904.0,13.5,24.0,62:38:00,47.347,37.9,32.2,64.8,63.4,64.7,2026.0,Ranked
466.0,,Northumbria University,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,25815.0,17.1,30.0,54:46:00,47.274,23.6,25.5,80.5,47.8,91.4,2026.0,Ranked
467.0,,Charles Darwin University,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,7195.0,23.9,38.0,65:35:00,47.2335,22.7,29.9,78.9,50.4,82.4,2026.0,Ranked
468.0,,Pontificia Universidad Católica de Chile,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,28373.0,13.8,6.0,,47.212,33.5,38.6,61.9,80.2,58.1,2026.0,Ranked
468.0,,University of Turin,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,60028.0,25.4,6.0,62:38:00,47.212,24.3,31.9,81.7,74.0,44.3,2026.0,Ranked
470.0,,Colorado School of Mines,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,7022.0,17.2,7.0,32 : 68,47.21,40.9,32.6,63.7,86.7,41.5,2026.0,Ranked
471.0,,Bournemouth University,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,15605.0,19.9,24.0,54:46:00,47.175,18.8,21.7,89.3,46.4,89.2,2026.0,Ranked
472.0,,University of Bordeaux,France,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,51535.0,21.0,15.0,60:40:00,47.133,36.8,28.0,68.6,68.3,64.6,2026.0,Ranked
473.0,,Central Queensland University,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,13193.0,25.5,27.0,61:39:00,47.129,18.0,26.9,86.6,50.2,80.4,2026.0,Ranked
474.0,,Ajou University,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,7348.0,15.0,26.0,39 : 61,47.1195,34.3,38.6,58.4,95.8,59.4,2026.0,Ranked
475.0,,Polytechnic University of Turin,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,30286.0,25.8,20.0,32 : 68,47.035,31.6,30.0,71.0,86.7,56.6,2026.0,Ranked
476.0,,University of Texas at Dallas,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,26710.0,24.5,22.0,44:56:00,47.015,29.2,26.6,76.6,73.8,63.4,2026.0,Ranked
477.0,,SOAS University of London,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,5395.0,15.0,41.0,63:37:00,46.998,38.7,34.7,59.9,38.9,79.9,2026.0,Ranked
478.0,,University of Central Florida,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,61009.0,30.8,5.0,57:43:00,46.9885,29.1,32.8,77.2,74.3,36.8,2026.0,Ranked
479.0,,Roskilde University,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,5248.0,14.0,17.0,66:34:00,46.968,25.9,34.1,74.6,73.9,54.7,2026.0,Ranked
480.0,,Donghua University,China,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,23520.0,12.2,7.0,48:52:00,46.924,32.9,25.2,77.8,93.2,37.9,2026.0,Ranked
481.0,,Rush University,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,2902.0,2.6,2.0,76:24:00,46.8835,44.5,16.4,80.6,63.5,30.4,2026.0,Ranked
482.0,,University of Eastern Finland,Finland,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,12849.0,17.1,7.0,68:32:00,46.8675,28.6,31.1,76.6,67.6,49.7,2026.0,Ranked
483.0,,Near East University,Northern Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,17228.0,26.6,88.0,49:51:00,46.852,27.4,21.7,78.5,54.4,90.0,2026.0,Ranked
484.0,,Quaid-i-Azam University,Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,12431.0,20.9,2.0,46:54:00,46.8425,28.8,24.5,84.7,40.6,56.1,2026.0,Ranked
485.0,,Nazarbayev University,Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,6020.0,13.3,3.0,53:47:00,46.8355,26.5,30.3,76.8,44.4,72.2,2026.0,Ranked
486.0,,Boğaziçi University,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,11998.0,28.5,5.0,46:54:00,46.8245,32.9,36.1,60.9,94.0,61.6,2026.0,Ranked
487.0,,Jamia Millia Islamia,India,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,10370.0,12.1,5.0,52:48:00,46.7825,43.0,18.2,79.6,43.8,42.5,2026.0,Ranked
488.0,,University of South Carolina-Columbia,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,33819.0,16.7,4.0,59:41:00,46.7745,35.9,24.0,74.8,64.6,56.0,2026.0,Ranked
489.0,,Florida International University,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,35509.0,22.2,9.0,56:44:00,46.7605,33.2,32.6,70.7,65.5,49.1,2026.0,Ranked
490.0,,University of Tehran,Iran,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,55821.0,26.1,2.0,46:54:00,46.655,38.3,31.1,70.1,65.0,36.1,2026.0,Ranked
491.0,,Umm Al-Qura University,Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,34462.0,13.3,6.0,47:53:00,46.61,35.4,25.3,75.7,34.5,63.2,2026.0,Ranked
492.0,,"Asia University, Taiwan",Taiwan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,10858.0,29.9,3.0,63:37:00,46.5825,16.6,34.9,82.8,75.3,49.5,2026.0,Ranked
493.0,,University of Cyprus,Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,6983.0,19.9,14.0,62:38:00,46.554,28.9,30.7,69.2,70.2,74.1,2026.0,Ranked
494.0,,University of Greifswald,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,10298.0,18.8,9.0,61:39:00,46.4685,35.1,31.3,69.5,58.3,51.4,2026.0,Ranked
495.0,,Marche Polytechnic University,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,9267.0,23.2,3.0,50:50:00,46.4335,35.8,26.4,75.9,72.6,33.9,2026.0,Ranked
496.0,,Applied Science Private University,Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,4766.0,12.6,26.0,52:48:00,46.3795,21.7,22.7,87.1,21.5,85.4,2026.0,Ranked
497.0,,Zayed University,United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,7520.0,13.7,2.0,83:17:00,46.3715,21.8,21.7,85.8,59.5,73.7,2026.0,Ranked
498.0,,Leuphana University of Lüneburg,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,7488.0,24.9,11.0,63:37:00,46.3355,23.5,28.1,83.2,33.6,66.0,2026.0,Ranked
499.0,,Southern Cross University,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,8883.0,43.0,22.0,69:31:00,46.3175,24.4,29.9,72.8,66.9,79.1,2026.0,Ranked
500.0,,University of Nizwa,Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,3498.0,8.9,11.0,77:23:00,46.2745,28.1,26.0,76.2,34.0,83.0,2026.0,Ranked
501.0,,Heriot-Watt University,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,9705.0,15.4,44.0,39 : 61,46.2545,33.4,30.3,58.8,70.3,95.5,2026.0,Ranked
502.0,,National and Kapodistrian University of Athens,Greece,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,66736.0,34.1,12.0,60:40:00,46.2475,24.4,26.8,78.0,92.5,55.7,2026.0,Ranked
503.0,,Saint Louis University,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,11556.0,7.5,11.0,60:40:00,46.2425,43.8,17.7,73.5,64.4,47.5,2026.0,Ranked
504.0,,Princess Nourah bint Abdulrahman University,Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,20015.0,11.0,12.0,100:00:00,46.2145,29.3,21.8,78.5,33.1,85.0,2026.0,Ranked
505.0,,Complutense University of Madrid,Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,57684.0,10.0,16.0,63:37:00,46.123,43.7,34.5,57.6,56.6,49.1,2026.0,Ranked
506.0,,Tehran University of Medical Sciences,Iran,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,12476.0,6.6,16.0,55:45:00,46.0985,49.0,27.7,56.8,84.2,42.7,2026.0,Ranked
507.0,,Bangor University,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,9035.0,15.7,31.0,59:41:00,46.039,28.3,26.0,70.3,63.2,87.1,2026.0,Ranked
508.0,,Shanghai University,China,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,39590.0,13.4,6.0,50:50:00,46.028,31.5,37.6,64.3,93.6,37.3,2026.0,Ranked
509.0,,University of Trieste,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,18016.0,24.3,8.0,58:42:00,45.993,34.3,27.7,72.4,57.6,50.9,2026.0,Ranked
510.0,,"Colorado State University, Fort Collins",United States,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,28466.0,15.4,4.0,57:43:00,45.986,35.0,30.2,68.7,70.7,46.2,2026.0,Ranked
511.0,,National Yunlin University of Science and Technology,Taiwan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,9057.0,21.3,5.0,39 : 61,45.9565,21.1,28.9,81.8,79.9,48.2,2026.0,Ranked
512.0,,Istanbul Technical University,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,18037.0,18.8,15.0,42:58:00,45.952,39.7,41.7,50.4,93.0,44.1,2026.0,Ranked
513.0,,University of Nebraska Medical Center,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,3390.0,1.9,8.0,71:29:00,45.9465,38.5,17.3,79.4,67.3,40.8,2026.0,Ranked
514.0,,University of Nicosia,Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,6398.0,17.2,65.0,56:44:00,45.9055,19.3,24.1,81.3,51.7,90.2,2026.0,Ranked
515.0,,Wayne State University,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,20958.0,12.7,5.0,59:41:00,45.876,38.9,22.1,72.1,80.1,42.1,2026.0,Ranked
516.0,,University of Stirling,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,11725.0,18.9,34.0,59:41:00,45.8615,24.4,26.3,74.6,45.6,91.1,2026.0,Ranked
517.0,,Rensselaer Polytechnic Institute,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,6873.0,14.6,16.0,31 : 69,45.8455,38.9,27.9,58.1,85.1,72.6,2026.0,Ranked
518.0,,Constructor University,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,1750.0,22.6,90.0,42:58:00,45.7995,34.9,32.2,51.4,92.4,94.0,2026.0,Ranked
519.0,,Massey University,New Zealand,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,15413.0,16.5,30.0,64:36:00,45.7665,30.1,29.2,62.3,81.6,86.2,2026.0,Ranked
520.0,,Stevens Institute of Technology,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,7887.0,20.8,40.0,29 : 71,45.762,27.6,25.2,72.2,67.8,79.2,2026.0,Ranked
521.0,,University of Iceland,Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,9343.0,16.0,13.0,69:31:00,45.748,24.6,35.3,69.3,83.1,55.2,2026.0,Ranked
522.0,,Saarland University,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,16434.0,9.6,21.0,52:48:00,45.7435,32.5,19.2,73.1,68.7,78.8,2026.0,Ranked
523.0,,University of Siegen,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,9590.0,26.1,14.0,57:43:00,45.735,30.4,36.7,63.6,63.6,60.0,2026.0,Ranked
524.0,,HSE University,Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,36414.0,18.8,13.0,62:38:00,45.7225,31.7,43.7,54.6,90.7,49.2,2026.0,Ranked
525.0,,University of Hull,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,13250.0,18.4,35.0,55:45:00,45.7105,27.3,23.8,72.9,57.5,87.8,2026.0,Ranked
526.0,,Wroclaw Medical University,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,6075.0,8.6,14.0,77:23:00,45.71,43.5,17.9,76.5,48.1,37.5,2026.0,Ranked
527.0,,Memorial University of Newfoundland,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,16376.0,15.3,29.0,54:46:00,45.7005,30.3,25.7,65.2,82.1,86.2,2026.0,Ranked
528.0,,Jiangsu University,China,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,35531.0,9.4,6.0,43:57:00,45.6815,28.0,18.0,83.6,75.1,54.9,2026.0,Ranked
529.0,,Pusan National University,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,15331.0,15.5,14.0,53:47:00,45.6805,41.6,39.6,49.1,95.3,45.1,2026.0,Ranked
530.0,,Yangzhou University,China,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,30130.0,12.4,10.0,,45.668,34.3,27.1,70.1,81.2,45.5,2026.0,Ranked
531.0,,Jinan University (China),China,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,38488.0,15.0,28.0,56:44:00,45.646,26.7,25.9,77.8,65.9,57.1,2026.0,Ranked
532.0,,National Cheng Kung University (NCKU),Taiwan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,21726.0,19.9,11.0,38 : 62,45.627,36.9,41.3,52.0,99.8,42.3,2026.0,Ranked
533.0,,University of International Business and Economics,China,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,15343.0,14.2,12.0,73:27:00,45.624,29.2,19.0,87.3,31.5,54.0,2026.0,Ranked
534.0,,University of Modena and Reggio Emilia,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,18479.0,18.9,4.0,54:46:00,45.593,34.7,25.7,72.9,77.9,38.9,2026.0,Ranked
535.0,,Ca’ Foscari University of Venice,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,11178.0,20.3,13.0,64:36:00,45.5845,38.0,38.0,53.2,61.3,65.9,2026.0,Ranked
536.0,,University of Windsor,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,14932.0,35.1,36.0,,45.5445,30.4,31.4,60.5,68.2,87.9,2026.0,Ranked
537.0,,University of Limerick,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,14691.0,27.1,18.0,52:48:00,45.53,28.6,34.6,61.7,73.1,75.0,2026.0,Ranked
538.0,,University of Messina,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,14308.0,22.7,6.0,63:37:00,45.508,35.6,28.1,71.8,64.3,36.6,2026.0,Ranked
539.0,,Campus Bio-Medico University of Rome,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,2820.0,16.1,2.0,62:38:00,45.4475,36.9,27.2,73.3,54.1,33.6,2026.0,Ranked
540.0,,University of Huddersfield,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,14200.0,19.9,31.0,58:42:00,45.4025,25.6,23.9,73.9,51.3,89.3,2026.0,Ranked
541.0,,Université du Québec,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,50342.0,17.1,17.0,58:42:00,45.3785,33.4,33.5,57.1,73.2,76.7,2026.0,Ranked
542.0,,The University of Tulsa,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,3771.0,9.9,14.0,49:51:00,45.3725,41.4,17.5,70.6,58.8,60.7,2026.0,Ranked
543.0,,University of Valencia,Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,48963.0,13.1,14.0,64:36:00,45.369,31.8,27.7,70.9,68.5,52.6,2026.0,Ranked
544.0,,"Soochow University, China",China,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,48737.0,15.8,2.0,50:50:00,45.324,29.3,26.4,77.6,92.8,27.1,2026.0,Ranked
545.0,,University of Ulsan,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,11778.0,10.7,2.0,45:55:00,45.287,30.6,27.6,75.8,92.9,24.0,2026.0,Ranked
546.0,,University of Toulouse,France,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,110552.0,22.0,16.0,57:43:00,45.278,32.5,30.7,62.9,71.0,67.7,2026.0,Ranked
547.0,,Federation University Australia,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,8886.0,15.1,41.0,60:40:00,45.276,20.9,18.2,81.5,70.5,87.5,2026.0,Ranked
548.0,,University of Nebraska-Lincoln,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,23880.0,16.7,7.0,50:50:00,45.262,33.1,31.4,63.9,68.6,59.7,2026.0,Ranked
549.0,,Missouri University of Science and Technology,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,7306.0,21.8,13.0,24 : 76,45.2155,27.9,29.5,64.1,89.0,75.2,2026.0,Ranked
550.0,,Maynooth University,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,12263.0,25.7,15.0,57:43:00,45.1635,23.5,34.4,68.7,50.5,75.0,2026.0,Ranked
551.0,,University of Catania,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,30470.0,20.0,5.0,56:44:00,45.153,31.4,22.0,78.7,59.0,47.2,2026.0,Ranked
552.0,,Universiti Putra Malaysia,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,20358.0,12.8,40.0,64:36:00,45.152,40.7,31.6,51.7,57.1,82.5,2026.0,Ranked
553.0,,University of Plymouth,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,16895.0,17.8,22.0,61:39:00,45.1,23.0,21.2,77.9,65.8,82.2,2026.0,Ranked
554.0,,Mizzou - University of Missouri,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,26560.0,12.2,3.0,56:44:00,45.091,39.8,26.2,63.6,69.3,52.0,2026.0,Ranked
555.0,,Cyprus University of Technology,Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,3377.0,15.8,15.0,58:42:00,45.069,28.9,25.6,75.1,36.3,68.5,2026.0,Ranked
556.0,,NOVA University of Lisbon,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,25284.0,18.6,26.0,51:49:00,45.057,30.2,36.4,59.7,75.8,62.0,2026.0,Ranked
557.0,,Royal Veterinary College,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,2305.0,11.0,40.0,81:19:00,45.0565,31.9,21.5,66.2,64.4,93.0,2026.0,Ranked
558.0,,TU Dortmund University,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,16305.0,44.7,15.0,50:50:00,45.0545,36.0,35.3,57.0,71.5,56.5,2026.0,Ranked
559.0,,Konkuk University,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,11274.0,25.4,22.0,,45.0345,34.2,38.8,50.2,96.4,63.7,2026.0,Ranked
560.0,,American University of Sharjah,United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,5432.0,17.7,72.0,53:47:00,44.939,20.9,28.7,73.0,49.7,87.5,2026.0,Ranked
561.0,,University of Salerno,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,20506.0,25.6,4.0,57:43:00,44.8865,30.6,30.2,72.7,63.1,36.9,2026.0,Ranked
